user_id,review_count,skin_type,age,rating,review,morphed_review
딩굴딩굴2,191,지성,27,3,너무 오일리해서 눈에 부담스러운 느낌이에요 무겁게 지워지는느낌이라 개운하게 클렌징되는 느낌이 들진 않아요 ㅠ,너무/MAG 오일/NNG 리/NNG 하/XSV 아서/EC 눈/NNG 에/JKB 부담/NNG 스럽/XSA ㄴ/ETM 느낌/NNG 이/VCP 에요/EC 무겁/VA 게/EC 지우/VV 어/EC 지/VX 는/ETM 느낌/NNG 이/VCP 라/EC 개운/XR 하/XSA 게/EC 클렌징/NNG 되/XSV 는/ETM 느낌/NNG 이/JKS 들/VV 지/EC ㄴ/JX 않/VX 아요/EC ㅠ/NA 
ㅇㅏ잉Q,130,복합성,19,5,눈에 힘주면서 닦다가 솜안에 흡수된 리무버 나오면서 눈알에 안약처럼 리무버를 들이붓는 경우가 많은데 생각보다 많이 안 따갑고 좋아요. 쌍액 마스카라 둘다 잘 지워지구요 남는거없이 깔끔하게 잘 지워져요 싸게샀는데 또 살것 같아요. 근데 립으로 쓰기에는 좀 많이 불려서 써야해요.각질많고 건조한분은 이걸로 지우다가 따가워요. 아이리무버로는 최고에요. 좋습니다,눈/NNG 에/JKB 힘주/VV 면서/EC 닦/VV 다가/EC 솜/NNG 안/NNG 에/JKB 흡수/NNG 되/XSV ㄴ/ETM 리무버/NNG 나오/VV 면서/EC 눈알/NNG 에/JKB 안약/NNP 처럼/JKB 리무버/NNG 를/JKO 들이붓/VV 는/ETM 경우/NNG 가/JKS 많/VA 은데/EC 생각/NNG 보다/JKB 많이/MAG 안/MAG 따갑/VA 고/EC 좋/VA 아요/EF ./SF 쌍/NNG 액/NNG 마스카라/NNG 둘/NR 다/JX 잘/MAG 지우/VV 어/EC 지/VX 구요/EC 남/VV 는/ETM 거/NNB 없이/MAG 깔끔/XR 하/XSA 게/EC 잘/MAG 지우/VV 어/EC 지/VX 어요/EC 싸/VV 게/EC 사/VV 았/EP 는데/EC 또/MAJ 살/NNB 것/NNB 같/VA 아요/EF ./SF 근데/MAJ 립/NNG 으로/JKB 쓰/VV 기/ETN 에/JKB 는/JX 좀/MAG 많이/MAG 불리/VV 어서/EC 쓰/VV 어야/EC 하/VX 아요/EF ./SF 각질/NNG 많/VA 고/EC 건조/NNG 하/XSV ㄴ/ETM 분/NNB 은/JX 이/MM 것/NNB 로/JKB 지우/VV 다가/EC 따갑/VA 어요/EF ./SF 아이/NNG 리무버/NNG 로/JKB 는/JX 최고/NNG 에/JKB 요/JX ./SF 좋/VA 습니다/EC 
묭글이,52,복합성,28,4,부드럽고 순하게 지워져서 좋았어요 냄새도 자극적이지 않게 순하고 키스미마스카라 빼고는 저는 다 잘지워지더라구요 좋아요 세일하면 또 구매할 꺼에요,부드럽/VA 고/EC 순하/VA 게/EC 지우/VV 어/EC 지/VX 어서/EC 좋/VA 았/EP 어요/EC 냄새/NNG 도/JX 자극/NNG 적/XSN 이/VCP 지/EC 않/VX 게/EC 순하/VA 고/EC 키스/NNG 미/NNG 마스카라/NNG 빼/VV 고/EC 는/JX 저/NP 는/JX 다/MAG 잘/MAG 지우/VV 어/EC 지/VX 더라구요/EC 좋/VA 아요/EC 세일/NNG 하/XSV 면/EC 또/MAJ 구매/NNG 하/XSV ㄹ/ETM 꺼/NNB 에/JKB 요/JX 
songhj03,29,중성,16,4,마스카라는 안써서 잘 모르겠지만 다른거는 슥하고 잘지워지는것 같아요,마스카라/NNG 는/JX 안/MAG 쓰/VV 어서/EC 잘/MAG 모르/VV 겠/EP 지만/EC 다른/MM 것/NNB 는/JX 슥하고/NA 잘/MAG 지우/VV 어/EC 지/VX 는/ETM 것/NNB 같/VA 아요/EC 
스팃치,219,민감성,26,4,"뛰드 마스카라 전용리무버보단 세정력이 떨어지지만 덜 오일리하고 워터프루프 마스카라도 충분히 잘 지워내는 기특한 녀석임
항상 원쁠원할 때 대용량으로 쟁여둔다",뛰/VV 어/EC 들/VV 마스카라/NNG 전용/NNG 리무버/NNG 보다/JKB ㄴ/JX 세/MM 정력/NNG 이/JKS 떨어지/VV 지만/EC 덜/MAG 오일/NNG 리/NNG 하/XSV 고/EC 워터/NNG 프루프/NNP 마스카라/NNG 도/JX 충분히/MAG 잘/MAG 지우/VV 어/EC 내/VX 는/ETM 기특/XR 하/XSA ㄴ/ETM 녀석/NNB 이/VCP ㅁ/ETN 항상/MAG 원쁠원할/NA 때/NNG 대용량/NNG 으로/JKB 쟁여둔다/NA 
한입만,56,지성,19,3,무난했던 리무버~ 더 저렴한 미샤나 어퓨로 갈아탔음,무난/XR 하/XSA 었/EP 던/ETM 리무버/NNG ~/SO 더/MAG 저렴/XR 하/XSA ㄴ/ETM 미샤/NNP 나/JC 어퓨로/NA 갈/VV 아/EC 타/VV 았/EP 음/ETN 
냥냥이얌,177,건성,25,3,"1. 세정력 
-마스카라 세정력 조금 떨어짐 
-페리페라같은 경우 특히 잘 못지우는 느낌있었음. 
-세정시 부드럽게 지워진다기 보다 조금 문질러서 지워야 했음 

2. 미끄러움 있음 
-오일끼가 많이 함유되어있고, 바로 클렌징 폼으로 하지 않으면 눈 주변에 뾰루지 남!!(주의) 


3. 그외 
-오른 쪽 눈 하고 왼쪽 눈할때 꼭 다시 흔들어서 사용해야함. 통이 작아서 혼합된게 빨리 분리되는 느낌. 약간의 번거러움 있음 
- 양에 비해 가격이 싼지는 잘모르겠음!(원쁠원해도 양이 많지가 않아서..! )
-개인적으로 그렇게 추천하지는 않음. 인생 리무버를 찾지 못하신 분들께는 추천하나 꼭 이거를 써야하는지는 의문","1/SN ./SF 세/MM 정력/NNG -/SS 마스카라/NNP 세/MM 정력/NNG 조금/MAG 떨어지/VV ㅁ/ETN -/SS 페리페라/NNP 같/VA 은/ETM 경우/NNG 특히/MAG 잘/MAG 못/MAG 지우/VV 는/ETM 느낌/NNG 있/VV 었/EP 음/ETN ./SF -/SS 세정/NNG 시/XSN 부드럽/VA 게/EC 지우/VV 어/EC 지/VX ㄴ다기/ETN 보다/MAG 조금/MAG 문지르/VV 어서/EC 지우/VV 어야/EC 하/VV 았/EP 음/ETN 2/SN ./SF 미끄럽/VA ㅁ/ETN 있/VV 음/ETN -/SS 오일/NNG 끼/NNG 가/JKS 많이/MAG 함유/NNG 되/XSV 어/EC 있/VX 고/EC ,/SP 바로/MAG 클렌징/NNG 폼/NNG 으로/JKB 하/VV 지/EC 않/VX 으면/EC 눈/NNG 주변/NNG 에/JKB 뾰루지/NNG 남/NNG !/SF !/SF (/SS 주의/NNG )/SS 3/SN ./SF 그/MM 외/NNB -/SS 오르/VV ㄴ/ETM 쪽/NNB 눈/NNG 하/VV 고/EC 왼쪽/NNG 눈/NNG 하/XSV ㄹ/ETM 때/NNG 꼭/MAG 다시/MAG 흔들/VV 어서/EC 사용/NNG 하/XSV 아야/EC 하/VX ㅁ/ETN ./SF 통/NNG 이/JKS 작/VA 아서/EC 혼합/NNG 되/XSV ㄴ/ETM 게/EC 빨리/MAG 분리/NNG 되/XSV 는/ETM 느낌/NNG ./SF 약간/NNG 의/JKG 번거러움/NA 있/VV 음/ETN -/SS 양/NNG 에/JKB 비하/VV 아/EC 가격/NNG 이/JKS 싸/VV ㄴ지/EC 는/JX 잘모르겠음!(원쁠원해도/NA 양/NNG 이/JKS 많/VA 지/EC 가/JKS 않/VX 아서/EC ../SE !/SF )/SS -/SS 개인/NNG 적/XSN 으로/JKB 그렇/VA 게/EC 추천/NNG 하/XSV 지/EC 는/JX 않/VX 음/ETN ./SF 인생/NNG 리무버/NNG 를/JKO 찾/VV 지/EC 못하/VX 시/EP ㄴ/ETM 분/NNB 들/XSN 께/JKB 는/JX 추천/NNG 하/XSV 나/EC 꼭/MAG 이거/NP 를/JKO 쓰/VV 어야/EC 하/VX 는지/EC 는/JX 의문/NNG "
크트츠프,157,복합성,24,4,"마스카라만 좀 지우기 힘들고 나머지는 스르륵 잘 지워짐. 스무살때부터 갈아탈생각을 한번도 안해봄. 
눈시림도 없었고 어자피 포인트 리무버를 사용하고 2차세안을 무조건 하기 때문에 잔여감 남는건 중요하지 않다고 생각. 2차세안때 리무버도 다 지워지니까. 

본인은 마스카라를 자주 안해서 포인트 리무버는 저렴하고 눈시림없으면 된다고 생각하는데 이런 조건들을 이아이는 충족시키기때문에 딱히 갈아탈생각이 없음.",마스카라/NNG 만/JX 좀/MAG 지우/VV 기/ETN 힘들/VA 고/EC 나머지/NNG 는/JX 스르륵/NA 잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN ./SF 스무살/NNP 때/NNG 부터/JX 갈아타/VV ㄹ/ETM 생각/NNG 을/JKO 한/MM 번/NNB 도/JX 안/MAG 해보/VV ㅁ/ETN ./SF 눈/NNG 시리/VA ㅁ/ETN 도/JX 없/VA 었/EP 고/EC 어/NNG 자피/NNG 포인트/NNG 리무버/NNG 를/JKO 사용/NNG 하/XSV 고/EC 2/SN 차/NNB 세안/NNG 을/JKO 무조건/MAG 하/VV 기/ETN 때문/NNB 에/JKB 잔여/NNG 감/NNG 남/VV 는/ETM 건/NNB 중요/XR 하/XSA 지/EC 않/VX 다고/EC 생각/NNG ./SF 2/SN 차/NNB 세안/NNG 때/NNG 리무버/NNG 도/JX 다/MAG 지우/VV 어/EC 지/VX 니까/EF ./SF 본인/NNG 은/JX 마스카라/NNG 를/JKO 자주/MAG 안/NNG 하/XSV 아서/EC 포인트/NNG 리무버/NNG 는/JX 저렴/XR 하/XSA 고/EC 눈/NNG 시리/VA ㅁ/ETN 없/VA 으면/EC 되/VV ㄴ다고/EC 생각/NNG 하/XSV 는데/EC 이런/MM 조건/NNG 들/XSN 을/JKO 이아이/NNP 는/JX 충족/NNG 시키/XSV 기/ETN 때문/NNB 에/JKB 딱히/MAG 갈아타/VV ㄹ/ETM 생각/NNG 이/JKS 없/VA 음/ETN ./SF 
돼지고양이,41,복합성,29,4,"일단 세정력이 굉장히 좋음
흔들어 써야 하고 미끌거린다는 특징이 있음
눈이 들어갔을 땐 자극적이거나 아프진 않는데 아무래도 유분층이 있기 때문에 뿌연 느낌이 든다
대용량 1+1일때 사서 꽤 오랜 기간 쓰고 있지만 다 쓰면 다른 제품으로 갈아탈 의향은 있음ㅋㅋ",일단/MAG 세/MM 정력/NNG 이/JKS 굉장히/MAG 좋/VA 음/ETN 흔들/VV 어/EC 쓰/VV 어야/EC 하/VV 고/EC 미끌거리/VV ㄴ다는/ETM 특징/NNG 이/JKS 있/VV 음/ETN 눈/NNG 이/JKS 들어가/VV 았/EP 을/ETM 때/NNG ㄴ/JX 자극/NNG 적/XSN 이/VCP 거나/EC 아프/VA 지/EC ㄴ/JX 않/VX 는데/EC 아무래도/MAG 유/NNP 분/NNB 층/XSN 이/JKS 있/VV 기/ETN 때문/NNB 에/JKB 뿌옇/VA ㄴ/ETM 느낌/NNG 이/JKS 들/VV ㄴ다/EC 대용량/NNG 1/SN +/SW 1/SN 일/NNB 때/NNG 사/VV 아서/EC 꽤/MAG 오랜/MM 기간/NNG 쓰/VV 고/EC 있/VV 지만/EC 다/MAG 쓰/VV 면/EC 다른/MM 제품/NNG 으로/JKB 갈아타/VV ㄹ/ETM 의향/NNG 은/JX 있음ㅋㅋ/NA 
rilakkk,50,중성,25,5,립 메이크업이든 아이 메이크업이든 무난하게 잘 지워져요. 그래도 아이라이너랑 마스카라를 꼼꼼하게 지우려면 부분부분 신경써서 지워야되지만요.  흔들어서 써야돼요. 몇 번씩 재구매해서 쓰는 제품입니다.,립/NNG 메이크업/NNG 이/VCP 든/EC 아이/NNG 메이크업/NNG 이/VCP 든/EC 무난/XR 하/XSA 게/EC 잘/MAG 지우/VV 어/EC 지/VX 어요/EF ./SF 그래도/MAJ 아이라이너/NNP 랑/JKB 마스카라/NNG 를/JKO 꼼꼼/XR 하/XSA 게/EC 지우/VV 려면/EC 부분/NNG 부분/NNG 신경/NNG 쓰/VV 어서/EC 지우/VV 어야/EC 되/VV 지만요/EF ./SF 흔들/VV 어서/EC 쓰/VV 어야/EC 되/VV 어요/EF ./SF 몇/MM 번/NNB 씩/XSN 재/XPN 구매/NNG 하/XSV 아서/EC 쓰/VV 는/ETM 제품/NNG 이/VCP ㅂ니다/EF ./SF 
miyo_0,41,복합성,23,4,"깨끗하게 잘 닦여요!!
1+1할때 쟁여두고 쓰는 제품",깨끗/XR 하/XSA 게/EC 잘/MAG 닦이/VV 어요/EF !/SF !/SF 1/SN +/SW 1/SN 할/NNB 때/NNG 쟁여두고/NA 쓰/VV 는/ETM 제품/NNG 
다솜0423,48,지성,16,5,깨끗히 닦이고 순해서 좋은데 엄청나게 미끌미끌... 그래도 난 좋음 잘 지워지니까!,깨끗히/NA 닦이/VV 고/EC 순/NNG 하/XSV 아서/EC 좋/VA 은데/EC 엄청나/VA 게/EC 미끌미끌/MAG .../SE 그래도/MAJ 나/VV ㄴ/ETM 좋/VA 음/ETN 잘/MAG 지우/VV 어/EC 지/VX 니까/EF !/SF 
코덕핑가,41,중성,28,4,여태까지 써본 리무버 제품 중에서 유일하게 트러블 없이 써본 제품입니다,여태/NNG 까지/JX 쓰/VV 어/EC 보/VX ㄴ/ETM 리무버/NNG 제품/NNG 중/NNB 에서/JKB 유일/NNG 하/XSV 게/EC 트러블/NNP 없이/MAG 쓰/VV 어/EC 보/VX ㄴ/ETM 제품/NNG 이/VCP ㅂ니다/EC 
킹쏘,302,건성,23,5,깨끗하게 닦이고 무엇보다 순해서 좋다! 대용량으로 1+1할때 사서 너무 이득❤,깨끗/XR 하/XSA 게/EC 닦이/VV 고/EC 무엇/NP 보다/JKB 순/NNG 하/XSV 아서/EC 좋/VA 다/EF !/SF 대용량/NNG 으로/JKB 1/SN +/SW 1/SN 할/NNB 때/NNG 사/VV 아서/EC 너무/MAG 이득/NNG ❤/SW 
우주최강시크녀,50,건성,18,3,잘 지워지는 건 좋으나 눈에 들어가면 따갑고 시려요 원플원할 때 쟁여두세요,잘/MAG 지우/VV 어/EC 지/VX 는/ETM 건/NNB 좋/VA 으나/EC 눈/NNG 에/JKB 들어가/VV 면/EC 따갑/VA 고/EC 시리/VA 어요/EC 원/NNB 프/VX ㄹ/ETM 원/NNB 하/XSA ㄹ/ETM 때/NNG 쟁여두세요/NA 
사과영,26,복합성,18,3,눈에 들어가면 살짝 따겁긴한데 세정력이 무난해서 잘 사용하고 있어요 가끔 원플원하면 사서 두고두고 씁니다 !,눈/NNG 에/JKB 들어가/VV 면/EC 살짝/MAG 따/NNG 겁/NNG 이/VCP 기/ETN ㄴ/JX 하/VV ㄴ데/EC 세/MM 정력/NNG 이/JKS 무난/XR 하/XSA 아서/EC 잘/MAG 사용/NNG 하/XSV 고/EC 있/VV 어요/EC 가끔/MAG 원/NNB 프/VX ㄹ/ETM 원/NNB 하/XSA 면/EC 사/VV 아서/EC 두고두고/MAG 쓰/VV ㅂ니다/EC !/SF 
hellooeh,149,복합성,27,4,"세일해서 이번에 처음 써봤는데 무난하게 잘지워지네요~
특별히 단점 없이 무난무난 합니다",세일/NNG 하/XSV 아서/EC 이번/NNG 에/JKB 처음/NNG 쓰/VV 어/EC 보/VX 았/EP 는데/EC 무난/XR 하/XSA 게/EC 잘/MAG 지우/VV 어/EC 지/VX 네요/EC ~/SO 특별히/MAG 단점/NNG 없이/MAG 무난/XR 무난/XR 하/VV ㅂ니다/EC 
jeongriel,42,지성,23,4,쟁여놓고 사용하는 제품이에요! 가격도 그렇고 무난해서 좋아요 ㅎㅎ,쟁여놓고/NA 사용/NNG 하/XSV 는/ETM 제품/NNG 이/VCP 에요/EF !/SF 가격/NNG 도/JX 그렇/VA 고/EC 무난/XR 하/XSA 아서/EC 좋/VA 아요/EC ㅎㅎ/NA 
핏칭,10,건성,36,5,잘지워지고 특히 눈에 따끔거림이없어서 좋음. 세일할때 꼭 구입해서 써보길~,잘/MAG 지우/VV 어/EC 지/VX 고/EC 특히/MAG 눈/NNG 에/JKB 따끔거리/VV ㅁ/ETN 이/JKS 없/VA 어서/EC 좋/VA 음/ETN ./SF 세일/NNG 하/XSV ㄹ/ETM 때/NNG 꼭/MAG 구입/NNG 하/XSV 아서/EC 쓰/VV 어/EC 보/NNB 길/NNB ~/SO 
균딩,43,건성,23,4,"눈에 자극없고, 대용량도 있어서 쓰기 완전 편해요!!다른 거 쓰면 눈 따가웠는데, 이건 하나도 안 그래서 완전 정착해 버렸습니다.","눈/NNG 에/JKB 자극/NNG 없/VA 고/EC ,/SP 대용량/NNG 도/JX 있/VV 어서/EC 쓰/VV 기/ETN 완전/NNG 편하/VA 아요/EF !/SF !/SF 다른/MM 거/NNB 쓰/VV 면/EC 눈/NNG 따갑/VA 었/EP 는데/EC ,/SP 이것/NP ㄴ/JX 하나/NR 도/JX 안/MAG 그래서/MAJ 완전/NNG 정착/NNG 하/XSV 아/EC 버리/VX 었/EP 습니다/EF ./SF "
Chloe_lala,43,중성,26,2,처음에는 잘 지워져서 이것만 사용했는데 다른 성분 순한 제품을 사용하다가 다시 써보니 확실히 이걸 사용하면 눈이 따가워요.. 잘못해서 솜에 양을 많이 적셔서 사용할 때 눈이 따가워요ㅠㅠ 세일 할 때 용량 큰걸로 사놨는데 저는 이제 다른 제품으로 갈아타서 쓸모가 없네요...,처음/NNG 에/JKB 는/JX 잘/MAG 지우/VV 어/EC 지/VX 어서/EC 이것/NP 만/JX 사용/NNG 하/XSV 았/EP 는데/EC 다른/MM 성분/NNG 순하/VA ㄴ/ETM 제품/NNG 을/JKO 사용/NNG 하/XSV 다가/EC 다시/MAG 쓰/VV 어/EC 보/VX 니/EC 확실히/MAG 이거/NP ㄹ/JKO 사용/NNG 하/XSV 면/EC 눈/NNG 이/JKS 따갑/VA 어요/EF ./SF ./SF 잘못/NNG 하/XSV 아서/EC 솜/NNG 에/JKB 양/NNG 을/JKO 많이/MAG 적시/VV 어서/EC 사용/NNG 하/XSV ㄹ/ETM 때/NNG 눈/NNG 이/JKS 따가워요ㅠㅠ/NA 세일/NNG 하/VV ㄹ/ETM 때/NNG 용량/NNG 크/VA ㄴ/ETM 것/NNB 로/JKB 사/VV 아/EC 놓/VX 았/EP 는데/EC 저/NP 는/JX 이제/MAG 다른/MM 제품/NNG 으로/JKB 갈아타/VV 서/EC 쓸모/NNG 가/JKS 없/VA 네요/EC .../SE 
w_l_g_h,181,지성,21,4,잘지워지고 눈에들어가도 안따가움,잘/MAG 지우/VV 어/EC 지/VX 고/EC 눈/NNG 에/JKB 들어가/VV 아도/EC 안/MAG 따갑/VA ㅁ/ETN 
정채현,45,복합성,16,5,눈에 들어가도 안 따가움 이거 진짜 자극없이 잘 지워짐 진짜 너무 좋음,눈/NNG 에/JKB 들어가/VV 아도/EC 안/MAG 따갑/VA ㅁ/ETN 이것/NP 진짜/MAG 자극/NNG 없이/MAG 잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN 진짜/MAG 너무/MAG 좋/VA 음/ETN 
야아아암냠,21,복합성,24,5,"조아요 엄청
눈이나 입에 자극도 덜하구 기분좋게?? 지워져야한다하나 되게 산뜻합니다
단점은 가격이 너무비쌍...",조/NNB 아요/EC 엄청/MAG 눈/NNG 이나/JC 입/NNG 에/JKB 자극/NNG 도/JX 덜하/VA 구/EC 기분/NNG 좋/VA 시/EP 게/EF ?/SF ?/SF 지우/VV 어/EC 지/VX 어야/EC 하/VX ㄴ다/EC 하/VX 나/EC 되/VV 게/EC 산뜻/XR 하/XSA ㅂ니다/EC 단점/NNG 은/JX 가격/NNG 이/JKS 너무/MAG 비/NNG 쌍/NNG .../SE 
콩콩콩콩콩,77,복합성,22,5,이거 왜이렇게 낮은 순위에 있죠 ㅜㅜㅜ 키스미도 그냥 지워버리고 눈에 자극도없고 너무너무 좋은데!!!,이것/NP 왜/MAG 이렇/VA 게/EC 낮/VA 은/ETM 순위/NNG 에/JKB 있/VV 죠/EC ㅜㅜㅜ/NA 키스/NNG 미/NNG 도/JX 그냥/MAG 지우/VV 어/EC 버리/VX 고/EC 눈/NNG 에/JKB 자극/NNG 도/JX 없/VA 고/EC 너무너무/MAG 좋/VA 은데/EF !/SF !/SF !/SF 
Hol.z,62,복합성,22,4,"개인적으로 정말정말 좋게 썼던 리무버에요. 대용량으로도 자주 나와서 쟁여놓고 썼던 기억이 나네요. 지금은 피부음식의 리무버로 갈아탔지만, 남부럽지 않은 포인트 리무버입니다.","개인/NNG 적/XSN 으로/JKB 정말/MAG 정말/MAG 좋/VA 게/EC 쓰/VV 었/EP 던/ETM 리무버/NNG 에/JKB 요/JX ./SF 대용량/NNG 으로/JKB 도/JX 자주/MAG 나오/VV 아서/EC 쟁여놓고/NA 쓰/VV 었/EP 던/ETM 기억/NNG 이/JKS 나/VV 네요/EF ./SF 지금/NNG 은/JX 피부/NNG 음식/NNG 의/JKG 리무버/NNG 로/JKB 갈/VV 아/EC 타/VV 았/EP 지만/EC ,/SP 남부럽/VA 지/EC 않/VX 은/ETM 포인트/NNG 리무버/NNG 이/VCP ㅂ니다/EF ./SF "
GenieeJ,30,건성,28,5,"몇년동안 사용한 아이리무버예요!!!
다른것들도 써봤는데 눈에 들어가면 눈이 빠질것처럼 아프고, 세정력도 그저 그랬는데

아리따움의 뽀오얀 미소 발효 아이리무버는
눈도 하나도 안아프고 세정력도 좋아서,
거의 3년동안 이것만 사용했어요.

용량도 두가지에
세일하면 가격도 더 착해져서
앞으로도 단종하기 전까지는 이것만 쓸거같아요!!","몇/MM 년/NNB 동안/NNG 사용/NNG 하/XSV ㄴ/ETM 아이/NNG 리무버/NNG 예/NNG 요/JX !/SF !/SF !/SF 다른/MM 것/NNB 들/XSN 도/JX 쓰/VV 어/EC 보/VX 았/EP 는데/EC 눈/NNG 에/JKB 들어가/VV 면/EC 눈/NNG 이/JKS 빠지/VV ㄹ/ETM 것/NNB 처럼/JKB 아프/VA 고/EC ,/SP 세/MM 정력/NNG 도/JX 그저/MAG 그렇/VA 었/EP 는데/EC 아리땁/VA ㅁ/ETN 의/JKG 뽀/VV 오/EP 아야/EC 하/VX ㄴ/ETM 미소/NNG 발효/NNG 하나/NR 도/JX 안/MAG 아프/VA 고/EC 세/MM 정력/NNG 도/JX 좋/VA 아서/EC ,/SP 거의/MAG 3/SN 년/NNB 동안/NNG 이것/NP 만/JX 사용/NNG 하/XSV 았/EP 어요/EF ./SF 용량/NNG 도/JX 두/MM 가지/NNB 에/NNG 세일/NNG 하/XSV 면/EC 가격/NNG 도/JX 더/MAG 착하/VA 아/EC 지/VX 어서/EC 앞/NNG 으로/JKB 도/JX 단종/NNG 하/XSV 기/ETN 전/NNG 까지/JX 는/JX 이것/NP 만/JX 쓰/VV ㄹ/ETM 거/NNB 같/VA 아요/EF !/SF !/SF "
햽니,116,지성,19,4,"펄이 잘지워져용 키스미마스카라도 눈위에 올려놓고 불려놓으면 
잘지워져용 근데 어퓨께 더좋은것 같아요 가격도 그렇고 
로드샵 치고는 비싼듯",펄/NNG 이/JKS 잘/MAG 지우/VV 어/EC 지/VX 어/EC 용/XSN 키스/NNG 미/NNG 마스카라/NNG 도/JX 눈/NNG 위/NNG 에/JKB 올려놓/VV 고/EC 불리/VV 어/EC 놓/VX 으면/EC 잘/MAG 지우/VV 어/EC 지/VX 어/EC 용/XSN 근데/MAJ 어퓨께/NA 더/MAG 좋/VA 은/ETM 것/NNB 같/VA 아요/EC 가격/NNG 도/JX 그렇/VA 고/EC 로드/NNP 샵/NNP 치/VV 고/EC 는/JX 비싸/VA ㄴ듯/EC 
SYH,43,복합성,25,5,정말 잘지워지고 눈에 들어가도 안아파요ㅠ 일단 펄이 잘지워져요!! 펄 굉장히 좋아하지만 남으면 찝찝한데 이거 쓰고 나서는 세안 후에 눈이 반짝이는걸 본적이 없어요!!,정말/MAG 잘/MAG 지우/VV 어/EC 지/VX 고/EC 눈/NNG 에/JKB 들어가/VV 아도/EC 안아파요ㅠ/NA 일단/MAG 펄/NNG 이/JKS 잘/MAG 지우/VV 어/EC 지/VX 어요/EF !/SF !/SF 펄/NNP 굉장히/MAG 좋아하/VV 지만/EC 남/VV 으면/EC 찝찝한데/NA 이것/NP 쓰/VV 고/EC 나서/VV 는/ETM 세안/NNG 후/NNG 에/JKB 눈/NNG 이/JKS 반짝이/VV 는/ETM 것/NNB ㄹ/JKO 본적/NNG 이/JKS 없/VA 어요/EF !/SF !/SF 
똥집같은내입술,37,복합성,22,4,"잘지워져요! 진하게 화장을 많이안해서 진한화장 세정력은 잘모르겠는데 웬만한 아이라이너 마스카라 한번에 사라져요
재구매 의사 있어요!)",잘/MAG 지우/VV 어/EC 지/VX 어요/EF !/SF 진하/VA 게/EC 화장/NNG 을/JKO 많이/MAG 안/MAG 하/XSV 아서/EC 진한/NNP 화장/NNG 세/MM 정력/NNG 은/JX 잘/MAG 모르/VV 겠/EP 는데/EC 웬만/XR 하/XSA ㄴ/ETM 아이라이너/NNP 마스카라/NNG 한번/NNG 에/JKB 사라지/VV 어요/EC 재/XPN 구매/NNG 의사/NNG 있/VX 어요/EF !/SF )/SS 
뼈해장국,240,복합성,27,5,"행사도 자주하고 가격도 저렴하고 세일할때 대용량 사면 가성비 굿굿

몇통째 쓰고있어서 당연히 리뷰를 쓴줄 알았는데...

키스미 마스카라 지워지는건 기본이고
성분이 좋은건지 눈에 들어와도 큰 자극없어
세일할때마다 잔뜩 사놓고 쓰는 리무버!",행사/NNG 도/JX 자주/MAG 하/XSV 고/EC 가격/NNG 도/JX 저렴/XR 하/XSA 고/EC 세일/NNG 하/XSV ㄹ/ETM 때/NNG 대용량/NNG 사면/NNG 가/XPN 성비/NNG 굿/NNG 굿/NNG 몇/MM 통째/NNG 쓰/VV 고/EC 있/VX 어서/EC 당연히/MAG 리뷰/NNG 를/JKO 쓰/VV ㄴ/ETM 줄/NNB 알/VV 았/EP 는데/EC ../SE ./SF 키스/NNG 미/NNG 마스카라/NNG 지우/VV 어/EC 지/VX 는/ETM 건/NNB 기본/NNG 이/VCP 고/EC 성분/NNG 이/JKS 좋/VA 은/ETM 건지/NNG 눈/NNG 에/JKB 들어오/VV 아도/EC 크/VA ㄴ/ETM 자극/NNG 없/VA 어/EC 세일/NNG 하/XSV ㄹ/ETM 때/NNG 마다/JX 잔뜩/MAG 사놓/VV 고/EC 쓰/VV 는/ETM 리무버/NNG !/SF 
까까장인,97,복합성,28,5,"몇통째 쓰는 제품.
제일 잘 지워지고 트러블도 없고 행사때 구매하면 저렴하게 살 수 있어서 좋아요!",몇/MM 통째/NNG 쓰/VV 는/ETM 제품/NNG ./SF 제일/NNG 잘/MAG 지우/VV 어/EC 지/VX 고/EC 트러블/NNP 도/JX 없/VA 고/EC 행사/NNG 때/NNG 구매/NNG 하/XSV 면/EC 저렴/XR 하/XSA 게/EC 살/VV ㄹ/ETM 수/NNB 있/VV 어서/EC 좋/VA 아요/EF !/SF 
