user_id,review_count,skin_type,age,rating,review
SS붕어,21,복합성,23,5,진짜 잘지워지고 순해서 좋아요~ 벌써 몇통째 쓰고있는지 모를정도로 많이썼어요 이제 대용량도나와서 좋음ㅎㅎㅎㅎ
snowyeon2,63,건성,27,4,이거 진짜 몇통을 썼는지 몰라요 ㅋㅋㅋ 잘지워지고 순하고!!! 원플할 때 꼭 쟁여뒀어요!! ㅋㅋㅋ 이거쓰다가 그냥 단순히 질려서 라네즈 리무버 썼었는데 이게 좀 더 좋은거 같아요
hj428,48,복합성,19,5,"이거 진짜 잘지워져요!! 한번에 다 지워진다는..
정가주고 사기에는 돈아까운것같아서 50퍼할때 사세요!!"
음냐음냐,240,복합성,43,5,"오늘까지 아리따움서 원플원하던데, 벌써 품절되었다.
ㅜㅜ
이 제품 정말 좋습니다.
순한고, 잘 지워주고, 그럼 된거 아닙니까?
꼭 사세요^^"
연두콩님,34,중성,23,1,"구려요ㅋ 이런 제품이 겟잇뷰티 1위라니 이거 사고 겟뷰도 못믿겠더라고요. 화장솜에 듬뿍 묻히고 눈에 대고 눈화장 여러번 문질러야 겨우겨우 지워지고 심지어 마스카라는 다 지워지지도 않아서 속눈썹을 솜으로 뜯어내도 마스카라가 묻어나와요. 그렇게 빠진 속눈썹이 한두올이 아니고요.
세정력 약할 뿐만 아니라 가장 짜증나는 건 눈에 들어가면 정말 세상이 뽀얗게 흐려지는 착시현상이..ㅎㅎ 안구건강에 어떨지 모르겠고 눈에 조금이라도 들어가면 따갑고 아파요.  사놓은 게 아까워서 꾸역꾸역 쓰고있는데 재구매의사는 0이고요. 가격도 이런 쓰레기가 원플원할 때 아니면 싸지 않은듯요.
진짜 웃긴 게 제 동생이 이걸 겟뷰 1위라면서 사서 제가 써보고 그땐 분명 세정력도 엄청 좋고 눈에 들어가도 안아팠어요. 그래서 이런 잇템이!!하고 몇달 후 저도 가서 샀는데.. 이런 쓰레기가...
출고 기간에 따른 차이인지 뭔진 모르겠는데 정말 열받네요. 제품이 복불복인 건 또 뭔지ㅎ"
선힣ㅎ,77,복합성,17,4,완전 좋아요 진짜 한 5초?만 대고 있어도 풀아이페이크업 다 지워져요
다죵죵,66,지성,26,2,"슼푸 리무버 쓰다가 원쁠원해서 갈아탔는데
잘 지워지긴하나 너무 화함ㅠㅠ 
이게 말로만 듣던 눈시림인가봄ㅠㅠㅠㅠ
나는 내가 너무 세게 문질러서 그런가싶어 걍 올려놨는데도
지우고 나면 눈두덩이가 따갑고 화한 느낌이남
이제 그만 떠돌아다니고 슼푸로 정착해야될듯
한눈 팔아서 미안해ㅠㅠㅠㅠ"
떠냥,24,복합성,23,4,입술이나 눈화장 찐하게하는데 아이라인도잘지워지고 눈시림도없고 순한거같음!
송송2e,67,지성,27,4,"눈화장 찐하게 하는데 이걸로 지우면 잘지워져요 가성비 짱.
1+1할때 쟁여둡니다"
멍이멍이,203,복합성,24,4,립앤아이 리무버는 너로정햇다
dbfl0825,37,건성,25,4,꾸준히 사용하고 있는 제품이에요. 키스미 마스카라도 잘 지워지고 향도 좋아용
소정꿍,43,건성,21,5,벌써 몇통째 쓰는건지ㅎㅎ원플원이나 할인할때마다 쟁여두고 있어요 키스미도 지워져요!!!
그러냐,112,지성,24,5,ㅇㅍ ㅇㄴㅅㅍㄹ ㅇㄸㄷ 그리고 얘 써봤는데 세정력 좋고 적당히 깔끔해 오일감이 살짝있어서 자극 없이 닦여서 얘가 제일 좋았음. 지금 3통째! 대용량 250미리인가 그걸로!! 진짜 짱임!! 컬픽스 잘 안지워진다지만 얜 그딴 고민하게 만든적 없음. 다만 친구가 이거쓰고 눈이 따갑다며 아파한적이있어서 되도록 작은 용량 사서 써보고 좋음 큰용량 쓰시길~
애우닝,31,복합성,24,4,순하고 세정력 좋습니다 향기도 좋아요 뽀오얀 라인이 유난히 뽀득뽀득하게 잘 씻기는 느낌이라 자주 써요!
쿵ㄱᆞㄱ,114,복합성,21,4,키스미 마스카라 지우는데도 좋음ㅋㅋㄲ ㅋ 화장솜에 리무버 묻혀서 30초 정도 눈에 붙이고 있음 잘 지워짐
애래닫,21,복합성,19,4,눈이 좀 뿌옇게 되지만 나한테는 순하고 쌍액이랑 진한 눈화장이 잘 지워져서 맘이듬
민ㄴ닌ㄴ니니히,23,건성,18,4,아리따움 쌍액 클리오 워터프루프 아이라이너 스킨푸드 마스카라 이외 섀도우 등등 한큐에 지워지고 눈 뿌얘지는것도 심하지 않고 너무 오일리하지 않아서 괜찮게 쓰고 있음 다른분들 말대로 순하고 좋아요
꽃윤,58,복합성,22,4,"별기대안하고 샀는데 잘 지워지고 좋아요!!
세정력은 좋은데 냄새가 약간 립앤아이 리무버 같지 않은 베이비파우더향이 납니다..호불호 갈릴 거 같은데 저는 너무 인위적이라 불호ㅠㅠ
그래도 순하게 잘 지워지는 거 같아서 굿굿!!재구매의사 있어용"
숑쇼숑규,14,복합성,21,3,가격대비 만족. 무난하고 세정력도 괜찮은거같아요.
히메나무,293,지성,28,3,무난하게 쓰기는 괜춘한데 이게 포인트리무버?였어? 아이리무버는어림도없을듯
jinh_p,44,지성,28,5,"세정력도 완전좋고, 눈가에 자극이 별로 되지않아서 좋아요~ 전에 사용하던 리무버보다 마스카라나 아이라이너가 완전 잘 지워짐~ 무대화장하시는 분들이 강추해서 샀는데 만족하면서 쓰고 있어요~"
쭈랑뽕,4,중성,24,5,눈에 들어가도 따갑지도 않고 세정력도 좋고 립&아이 리무버 제 인생템 완전 추천!!♡♡♡♡
넘버원,32,복합성,25,5,"묻지도 따지지도말고 사세여
한 10통째 쓰는거같은데 이거보다 좋은 리무버 못봤어요
특히 눈화장 마스카라같은거 진하게하는분들은 기냥 사세여
이거쓰다가 다른거쓰면 답답해서 못쓸정돕니당"
구린날씨,39,복합성,23,5,인생 리무버에요. 세일마다 쟁여놓고 사용하고있어요. 눈화장을 진하게 하는편이지만 이거 쓰면 마스카라까지 싹 지워지더라구요 다른 제품들에 비해 눈도 덜 시린거같아요 짱짱♡
우앙우앙굳,71,민감성,25,3,"음....집에 있길래 써봤는데 그렇게 좋은 지는 모르겠습니다
세정력이 많이 뛰어난 편은 아닌 것 같아요..
그래도 용량이 많아서 일단 쓰고 있긴 합니다만..ㅎㅎ"
말탱,60,건성,25,5,아이리무버는 이거만 한 게 없습니다... 겟잇뷰티에서 1위한 제품이라 해서 처음 써보고 딱 느꼈죠 아 이거다 그 이후로 이것만 고집해서 써요 최고 장점이 정말 순해서 눈에 들어가도 따갑지 않아서 아이 메이크업 지울 때 겁 하나도 안 먹고 지워도 돼요 거기다 순한데 세정력까지 정말 좋아요 싹 지워져요
ANOCK,59,복합성,26,2,전 이거 쓰면 눈시리더라구요ㅠㅠ
용다닝,50,복합성,19,4,"일단 잘 지워집니다!!!! 토니모리 에뛰드 미샤 더페이스샵 
타사 제품의 아이리무버는 다 써봤는데 이게 제일 잘 지워지고 자극이 덜 했습니다!! 1+1이나 50%새일 할때 사면 꿀입니다!!! 제품의 역할에 충실한 아이입니다
강력추천!!!!!세정력 좋고 눈에 들어가도 따갑지 않아용"
breeze1230,36,건성,29,5,"몇년전 부터 리무버 제품은 이것만 쓰고있어요
1+1 행사기간 쟁여두고 매일 사용해요
세정력이 좋은데 자극적이지 않아서 좋네요"
으앙이,40,중성,23,4,"순해서 좋아요! 눈에 조금 들어가도 안따갑고 잘 지워집니다!
세일때마다 쟁여놨었는데 한 2년정도 얘만쓴거 같아요 짱!"
씅씅87,26,복합성,32,5,"몇통째 사용인지 카운트 불가한 제품ㅋㅋ
순한데 잘 지워짐! 계속 요것만 쓸듯"
lany,12,복합성,24,5,"순한 리무버로 추천 드려요..!! 저는 이거 사용할때 눈 안에 들어가도 빨개지는게 많이 없었던 제품이에요..!!
만족도도 높고 다시 사용할 의사가 있는데 지금 사용하고있는 제품들 때문에 다시 못돌아가고 있어요..ㅎㅎ 
어쨋든 굳!"
jmixmay,52,건성,20,5,"크게 자극적이지않고 잘지워지고!!
딱이 두가지면 말다했지뭐
원플원할때 사면 가성비도 좋은거같움

그리고 이걸로 오션월드가서도 안지워진 컬픽스 마스카라도 잘지워짐ㅇㅅㅇ"
루이링,30,중성,18,5,"진찌넘순해서그런지 눈에들어가도안아파요 ㅜㅜㅜ
진짜로제인생리무버랄까욤...진짜짱짱입니다♥"
보겡,53,지성,29,4,"음 딱히 나쁘지도 엄청 좋지도 않은 무난템이랄까 나한텐 눈따갑거나 불편함 하나도 없음..
원플할때 사재기하기도 하고, 딱히 다른제품 쓸 생각도 안해봤음 아직도 집에 큰거 두개있어서 계속 이거 쓸듯... 원플원 칭찬해....."
엠디,55,민감성,19,5,지금2통 다 쓰고 최근에 3통째 개봉했어요. 겟잇뷰티였나?에서 좋은 점수받았다고 해서 써봤는데 오일중 가장 자극적이지 않은 제품이에요.
햄찌이,68,복합성,25,3,눈이너므따가워요ㅜㅜ
한따,13,복합성,24,3,이 제품쓰다가 스킨푸드로 한번 넘어갔었는데 그때 접촉성 피부염 걸린뒤로 그냥 다시 이거 씁니다. 이 제품이 좋은지는 잘 모르겠으나 스킨푸드때 너무 호되게 당해서 다른걸로 갈아타는게 무서워서 그냥 쓰고 있습니다.
윰키,53,지성,21,4,자극없이 지워지는게 좋긴하지만 마무리에 유분이 너무 많아서 좀 느낌이 별루에여
유채린,41,지성,22,4,세일 때 1+1으로 샀어요. 대용량으로 샀는데 양도 진짜 많고 잘 지워져요. 눈에 들어가면 따갑긴 한데 만족스러워요
악가르,89,민감성,27,4,향이 너무 좋고 세정력도 괜찮아요~
날아올라11,51,복합성,35,3,"원뿔원해서 대용량샀어요 반넘게 썼는데 
화장솜에 묻혀서 좀 올려둔다음에 닦아내는데 가끔 눈두덩이 눈꼬리쪽이 좀 따갑더라구요
동생은 입술지우는데 따갑댔어요
저랑은 안맞는걸로."
eunjijijin,27,복합성,18,5,진짜 지금까지 써본 리무버 중 짱짱💕 1+1 할때 쟁여두기 필수에요
한곰돌,92,지성,24,5,"구냥 인생템이에용ㅎㅎ
올리브영 폰즈랑 같이 제인생템ㅎㅎ
눈에들어가도 전혀 따갑지않고 키스미마스카라도 눈에 솜올려놓고 몇초누르면 잘지워집니당ㅎㅎ
세일할때 꼭 쟁여놔야함"
케이샤렌,21,민감성,17,2,이거 처음에 쓸때는 잘 쌍액까지 잘 지워져서 좋았는데 그다음 날 일어나보니 눈위가 빨개져서 사용중단했더니 괜찮아졌어요.. 민감한 분들운 조심해야 될 것 같아요
나이서서,79,복합성,18,5,1+1때 쟁여두세요 좋아요ㅠㅠㅠ
chgml8520,86,복합성,26,5,립앤아이 리무버 인생템입니당 키스미도 한방에 잘지워주는 착한아이ㅜㅜ 원쁠원할때마다 대용량으로 사놔야하는 아이ㅜㅜ
신상딸기푸우,55,지성,21,4,"아리따움 vip때 키트로 받았는데 잘지워지고 좋아요
조금 오일리하지만 마스카라등 아이메이크업은 다지워져요
근데 틴트는 완벽하게 안지워지더라구요 그래도 엄청 잘 쓰고있어요"
gotjd99,23,민감성,23,4,"이거 왜케 평점 낮죠ㅠㅠㅠㅠ이거 쓰다가 다른 제품 썼는데 결국 다시 돌아오게 되더라구요! 향도 좋고, 정말 안 지워진다는 마스카라들도 다 지워버려요!!! 진짜 클렌징도 잘되면서 순하기도 엄청 순한 제품이에요! 눈에 들어가서 아프다고 느낀 적도 없었어요 전!!"
yuuunseo216,163,민감성,22,1,"순한거 1도 모르겠던데...
포인트 메이크업 지워지는건 너무나 당연한 얘기니까 생략하고
눈들어갔을때 따가워서 눈도 못떴어요ㅜㅜ 
다신 사서 쓰지 않을테야"
갤러거,44,복합성,19,1,써본 리무버중 가장 최악 섀도우 다 남아있고 틴트도 두세번은 다시 지워야 지워지는데다 따가움. 겟뷰일위라길래 샀는데 진짜 열받았던 제품 이런걸 일위로 뽑다니... 원플때 안샀으면 진짜 짜증날뻔했음...
haily3,49,건성,23,4,저한테 잘 맞는 제품 같아요! 일단 눈이 하나도 따갑지않고 세정력이 정말 좋아서 눈가 피부에 자극이 없어요!!! 오일감이 약간 있긴한데 막 그렇게 심한오일감은 아니라 괜찮았어요~ 세일할때 쟁여야겠어욥
지민아태형아사랑해,51,복합성,18,3,그래....겟뷰 1위했대매....근데....왜 그기능을 못하는거니.....(역시 겟잇광고) 아니 이거 비싸고.....차라리 난 스푸의사랑스런 밀크쉐이크를 사겠옹
뷰블다니,25,건성,25,5,얘가 이렇게 순위가 낮을 아이가 아닌데..(시무룩)저는 진짜 한 5-6통째 비우고있어여!!!! 한번도 따갑다는 생각 안해보고 나름 잘 지워진다고 생각했는데ㅠㅠ크기가 작은건 여행갈때도 가져가기 좋아서 잘 쓰고 있답니다❤️
쌸귝슈,24,복합성,25,4,립앤아이 다른 걸 안 써봐서 비교는 못하지만 잘 지워지고 만족하며 쓰고 있기 때문에 굳이 다른 걸로 갈아탈 생각은 없다. 굿굿드립니다.
키나린,20,중성,18,5,이거 진짜 잘 지워져요ㅋㅋ 워터프루프 아이라이너도 순식간에 지워져요 성분도 순하고 가격도 착해서 좋은 것 같아요
유진950727,25,지성,24,5,단점이 없는 제품! 키스미 마스카라도 잘 지워내고 저는 눈도 안따가웠어요! 이거 쓰다가 순위 더 높은 스킨푸드로 갈아탔는데 훨씬 안지워지고 양도 넘나 금방 줄어드는 것.. 얘는 작아보여도 양이 잘 안줄더라구요! 얼른 다쓰고 다시 이걸로 돌아 갈 예정입니당 ㅋㅋ
요떼,33,건성,23,5,"원래 타사 제품을 쓰고 있다가 그건 기름기가 너무 많아서 아리따움 세일하는 김에 워낙 좋다는 뽀오얀을 데리고 왔습니다:)
  우선 눈에 들어가도 큰 자극이 없어서 좋았고, 무엇보다 신경 쓰였던 기름기!! 그게 전에 쓰던 제품보단 없어서 좋았어요ㅎㅎ 잘 지워지는 것 같구 이거 쓰고서 트러블 올라오거나 부작용 같은 것도 없었답니다:) 좋아요!!

  재구매의사:♥️♥️♥️♥️"
ᆞ리블리ᆞ,70,복합성,22,2,이거가 그렇게 유명하대서 샀는데 별로였음... 눈도 따가워서 빨개지고 립은 페리페라 틴트 바르는데 엄청 잘 지워지는것도 아니었달까.. 굳이 이걸 살바에야 다른거 눈 안따갑게 하는걸 사는게 나을거같음 이게 왜 겟잇뷰티 1등이었던거죠...?
공놀이,420,중성,28,4,"펄 잘 지워줍니다. 아이라인은 안 그려서 모릅니다.
눈 뿌얘집니다. 그건 당연하다고 봅니다.
걍 잘 쓰고 있어요. 무난무난템."
또윤0419,17,복합성,23,4,리무버를 사용한 후에도 촉촉하게 유지되는 것 같아서 쓰기 좋았던 제품이에요👍
jjiihhyyee,21,건성,20,5,키스미마스카라도 한번에 지워짐..
카소봉,81,복합성,42,4,워낙 유명한 제품이라 사용도 해보기 전에 세일기간동안 여러통 한번에 구매했었지요. 기대보다 드라마틱하게 잘 지워지진 않으나 오일층 때문인지 순하게 지워지고 지우고 나서 기름기 때문에 눈가가 건조하지 않아서 좋았습니다. 파란 내용물의 리무버 성분에 가끔 색소가 있던데 이 제품은 투명해서 그런지 색소 성분도 없구요. 저렴한 가격에 그럭저럭 제 값하는 제품이에요. 클렌저는 익숙한 제품이 있으면 바꾸지 않고 단일 제품을 오래 쓰는데 단종 안되면 계속 사용할거 같습니당~
꼬맹월드,53,민감성,22,3,리무버역할은 잘하는듯!!! 하지만 3통째 쓰다가 어퓨로 갈아탐
날아랏,48,건성,24,2,"겟잇뷰티에서 좋다고 소문나서 사봤는데 두번쓰고 아예 안씀...
세정력도 별로고 왜 유명한 아이템인지 이해가안감..
그냥 순하디순한 리무버인듯 그래서인지 립앤 아이메이크덥 잘 안지워짐^^"
